zip_code,retail_category,spending_potential,local_spending,outbound_spending,leakage_ratio,leakage_dollars
60622,books,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,electronics,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,restaurant,701748755.4,320391681.59869987,381357073.8013001,0.5434381904730631,381357073.8013001
60622,clothing,701748755.4,323033207.4844877,378715547.91551226,0.5396739858835128,378715547.91551226
60622,furniture,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,electronics,701748755.4,317753632.73972195,383995122.660278,0.547197440259654,383995122.660278
60622,restaurant,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,furniture,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,furniture,701748755.4,320391681.59869987,381357073.8013001,0.5434381904730631,381357073.8013001
60622,general,701748755.4,323033207.4844877,378715547.91551226,0.5396739858835128,378715547.91551226
60622,books,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,grocery,701748755.4,317753632.73972195,383995122.660278,0.547197440259654,383995122.660278
60622,furniture,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,furniture,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,books,701748755.4,320391681.59869987,381357073.8013001,0.5434381904730631,381357073.8013001
60622,books,701748755.4,323033207.4844877,378715547.91551226,0.5396739858835128,378715547.91551226
60622,sports,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,clothing,701748755.4,317753632.73972195,383995122.660278,0.547197440259654,383995122.660278
60622,grocery,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,grocery,701748755.4,312489147.28243226,389259608.1175677,0.5546993922286161,389259608.1175677
60622,grocery,701748755.4,320391681.59869987,381357073.8013001,0.5434381904730631,381357073.8013001
60623,clothing,605673728.4,280806492.18428683,324867236.21571314,0.5363733326751855,324867236.21571314
60623,sports,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,books,605673728.4,268290343.27318195,337383385.12681806,0.5570381697388116,337383385.12681806
60623,sports,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,electronics,605673728.4,274536225.923788,331137502.47621197,0.546725880534679,331137502.47621197
60623,general,605673728.4,283949104.27548134,321724624.12451863,0.5311847105774493,321724624.12451863
60623,furniture,605673728.4,280806492.18428683,324867236.21571314,0.5363733326751855,324867236.21571314
60623,general,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,restaurant,605673728.4,268290343.27318195,337383385.12681806,0.5570381697388116,337383385.12681806
60623,furniture,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,books,605673728.4,274536225.923788,331137502.47621197,0.546725880534679,331137502.47621197
60623,restaurant,605673728.4,283949104.27548134,321724624.12451863,0.5311847105774493,321724624.12451863
60623,beauty,605673728.4,280806492.18428683,324867236.21571314,0.5363733326751855,324867236.21571314
60623,electronics,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,grocery,605673728.4,268290343.27318195,337383385.12681806,0.5570381697388116,337383385.12681806
60623,grocery,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,clothing,605673728.4,274536225.923788,331137502.47621197,0.546725880534679,331137502.47621197
60623,beauty,605673728.4,283949104.27548134,321724624.12451863,0.5311847105774493,321724624.12451863
60623,beauty,605673728.4,280806492.18428683,324867236.21571314,0.5363733326751855,324867236.21571314
60623,general,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,clothing,605673728.4,268290343.27318195,337383385.12681806,0.5570381697388116,337383385.12681806
60623,health,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,furniture,605673728.4,274536225.923788,331137502.47621197,0.546725880534679,331137502.47621197
60623,general,605673728.4,283949104.27548134,321724624.12451863,0.5311847105774493,321724624.12451863
60623,general,605673728.4,280806492.18428683,324867236.21571314,0.5363733326751855,324867236.21571314
60623,clothing,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,clothing,605673728.4,268290343.27318195,337383385.12681806,0.5570381697388116,337383385.12681806
60623,books,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,clothing,605673728.4,274536225.923788,331137502.47621197,0.546725880534679,331137502.47621197
60623,clothing,605673728.4,283949104.27548134,321724624.12451863,0.5311847105774493,321724624.12451863
60623,general,605673728.4,280806492.18428683,324867236.21571314,0.5363733326751855,324867236.21571314
60623,beauty,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,sports,605673728.4,268290343.27318195,337383385.12681806,0.5570381697388116,337383385.12681806
60623,grocery,605673728.4,277668642.88522506,328005085.5147749,0.5415540911461711,328005085.5147749
60623,grocery,605673728.4,274536225.923788,331137502.47621197,0.546725880534679,331137502.47621197
60623,general,605673728.4,283949104.27548134,321724624.12451863,0.5311847105774493,321724624.12451863
60624,sports,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,sports,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,furniture,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,clothing,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,grocery,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,electronics,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,grocery,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,sports,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,grocery,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,books,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,general,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,grocery,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,books,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,health,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,clothing,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,clothing,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,restaurant,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,books,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,beauty,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,electronics,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,grocery,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,beauty,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,electronics,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,general,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,sports,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,grocery,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,health,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,grocery,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60624,furniture,376514191.2,182564881.783292,193949309.416708,0.515118191955969,193949309.416708
60624,books,376514191.2,179002973.34421763,197511217.85578236,0.5245784155606148,197511217.85578236
60625,sports,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,general,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,sports,83744793.6,39955176.185983635,43789617.41401636,0.5228936096394697,43789617.41401636
60625,books,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,beauty,83744793.6,43268804.17652133,40475989.42347866,0.4833254424962684,40475989.42347866
60625,sports,83744793.6,38853917.19265031,44890876.40734968,0.5360437882475083,44890876.40734968
60625,electronics,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,grocery,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,restaurant,83744793.6,39955176.185983635,43789617.41401636,0.5228936096394697,43789617.41401636
60625,restaurant,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,sports,83744793.6,43268804.17652133,40475989.42347866,0.4833254424962684,40475989.42347866
60625,books,83744793.6,38853917.19265031,44890876.40734968,0.5360437882475083,44890876.40734968
60625,general,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,grocery,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,clothing,83744793.6,39955176.185983635,43789617.41401636,0.5228936096394697,43789617.41401636
60625,grocery,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,furniture,83744793.6,43268804.17652133,40475989.42347866,0.4833254424962684,40475989.42347866
60625,electronics,83744793.6,38853917.19265031,44890876.40734968,0.5360437882475083,44890876.40734968
60625,beauty,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,clothing,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,electronics,83744793.6,39955176.185983635,43789617.41401636,0.5228936096394697,43789617.41401636
60625,furniture,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,sports,83744793.6,43268804.17652133,40475989.42347866,0.4833254424962684,40475989.42347866
60625,general,83744793.6,38853917.19265031,44890876.40734968,0.5360437882475083,44890876.40734968
60625,furniture,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,restaurant,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,restaurant,83744793.6,39955176.185983635,43789617.41401636,0.5228936096394697,43789617.41401636
60625,furniture,83744793.6,41059099.49853599,42685694.101464,0.5097116162868423,42685694.101464
60625,health,83744793.6,43268804.17652133,40475989.42347866,0.4833254424962684,40475989.42347866
60625,books,83744793.6,38853917.19265031,44890876.40734968,0.5360437882475083,44890876.40734968
60626,sports,313646609.1,147136638.9012906,166509970.19870943,0.5308840120303071,166509970.19870943
60626,beauty,313646609.1,140988499.64322364,172658109.45677638,0.5504861345455444,172658109.45677638
60626,books,313646609.1,143442939.9766283,170203669.12337172,0.5426606383909786,170203669.12337172
60626,furniture,313646609.1,142214817.3794297,171431791.72057033,0.546576263688898,171431791.72057033
60626,books,313646609.1,142214817.3794297,171431791.72057033,0.546576263688898,171431791.72057033
60626,restaurant,313646609.1,143442939.9766283,170203669.12337172,0.5426606383909786,170203669.12337172
60626,clothing,313646609.1,147136638.9012906,166509970.19870943,0.5308840120303071,166509970.19870943
60626,beauty,313646609.1,140988499.64322364,172658109.45677638,0.5504861345455444,172658109.45677638
60626,electronics,313646609.1,143442939.9766283,170203669.12337172,0.5426606383909786,170203669.12337172
60626,furniture,313646609.1,142214817.3794297,171431791.72057033,0.546576263688898,171431791.72057033
60626,beauty,313646609.1,142214817.3794297,171431791.72057033,0.546576263688898,171431791.72057033
60626,sports,313646609.1,143442939.9766283,170203669.12337172,0.5426606383909786,170203669.12337172
60626,beauty,313646609.1,147136638.9012906,166509970.19870943,0.5308840120303071,166509970.19870943
60626,electronics,313646609.1,140988499.64322364,172658109.45677638,0.5504861345455444,172658109.45677638
60626,beauty,313646609.1,143442939.9766283,170203669.12337172,0.5426606383909786,170203669.12337172
60626,restaurant,313646609.1,142214817.3794297,171431791.72057033,0.546576263688898,171431791.72057033
60626,general,313646609.1,142214817.3794297,171431791.72057033,0.546576263688898,171431791.72057033
60626,books,313646609.1,143442939.9766283,170203669.12337172,0.5426606383909786,170203669.12337172
60626,general,313646609.1,147136638.9012906,166509970.19870943,0.5308840120303071,166509970.19870943
60626,clothing,313646609.1,140988499.64322364,172658109.45677638,0.5504861345455444,172658109.45677638
60626,electronics,313646609.1,143442939.9766283,170203669.12337172,0.5426606383909786,170203669.12337172
60626,beauty,313646609.1,142214817.3794297,171431791.72057033,0.546576263688898,171431791.72057033
60626,restaurant,313646609.1,142214817.3794297,171431791.72057033,0.546576263688898,171431791.72057033
60626,beauty,313646609.1,143442939.9766283,170203669.12337172,0.5426606383909786,170203669.12337172
60626,health,313646609.1,147136638.9012906,166509970.19870943,0.5308840120303071,166509970.19870943
60626,restaurant,313646609.1,140988499.64322364,172658109.45677638,0.5504861345455444,172658109.45677638
60626,sports,313646609.1,143442939.9766283,170203669.12337172,0.5426606383909786,170203669.12337172
60626,grocery,313646609.1,142214817.3794297,171431791.72057033,0.546576263688898,171431791.72057033
60626,electronics,313646609.1,142214817.3794297,171431791.72057033,0.546576263688898,171431791.72057033
60626,sports,313646609.1,143442939.9766283,170203669.12337172,0.5426606383909786,170203669.12337172
60628,restaurant,325701838.8,158413053.51729262,167288785.2827074,0.5136255475224151,167288785.2827074
60628,furniture,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,furniture,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,sports,325701838.8,148500894.70310536,177200944.09689465,0.5440587770390403,177200944.09689465
60628,health,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,general,325701838.8,148500894.70310536,177200944.09689465,0.5440587770390403,177200944.09689465
60628,electronics,325701838.8,158413053.51729262,167288785.2827074,0.5136255475224151,167288785.2827074
60628,books,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,sports,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,clothing,325701838.8,148500894.70310536,177200944.09689465,0.5440587770390403,177200944.09689465
60628,health,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,restaurant,325701838.8,148500894.70310536,177200944.09689465,0.5440587770390403,177200944.09689465
60628,restaurant,325701838.8,158413053.51729262,167288785.2827074,0.5136255475224151,167288785.2827074
60628,clothing,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,electronics,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,clothing,325701838.8,148500894.70310536,177200944.09689465,0.5440587770390403,177200944.09689465
60628,electronics,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,clothing,325701838.8,148500894.70310536,177200944.09689465,0.5440587770390403,177200944.09689465
60628,electronics,325701838.8,158413053.51729262,167288785.2827074,0.5136255475224151,167288785.2827074
60628,health,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,beauty,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,furniture,325701838.8,148500894.70310536,177200944.09689465,0.5440587770390403,177200944.09689465
60628,furniture,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,general,325701838.8,148500894.70310536,177200944.09689465,0.5440587770390403,177200944.09689465
60628,restaurant,325701838.8,158413053.51729262,167288785.2827074,0.5136255475224151,167288785.2827074
60628,clothing,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,furniture,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,general,325701838.8,148500894.70310536,177200944.09689465,0.5440587770390403,177200944.09689465
60628,furniture,325701838.8,152457077.3079789,173244761.4920211,0.5319121382007411,173244761.4920211
60628,beauty,325701838.8,148500894.70310536,177200944.09689465,0.5440587770390403,177200944.09689465
60629,books,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,grocery,632049399.0,281256960.01683295,350792438.98316705,0.5550079464329449,350792438.98316705
60629,general,632049399.0,278989590.08347553,353059808.91652447,0.5585952766905874,353059808.91652447
60629,furniture,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,furniture,632049399.0,281256960.01683295,350792438.98316705,0.5550079464329449,350792438.98316705
60629,electronics,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,furniture,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,beauty,632049399.0,281256960.01683295,350792438.98316705,0.5550079464329449,350792438.98316705
60629,clothing,632049399.0,278989590.08347553,353059808.91652447,0.5585952766905874,353059808.91652447
60629,restaurant,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,clothing,632049399.0,281256960.01683295,350792438.98316705,0.5550079464329449,350792438.98316705
60629,sports,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,clothing,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,beauty,632049399.0,281256960.01683295,350792438.98316705,0.5550079464329449,350792438.98316705
60629,health,632049399.0,278989590.08347553,353059808.91652447,0.5585952766905874,353059808.91652447
60629,restaurant,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,beauty,632049399.0,281256960.01683295,350792438.98316705,0.5550079464329449,350792438.98316705
60629,clothing,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,electronics,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,general,632049399.0,281256960.01683295,350792438.98316705,0.5550079464329449,350792438.98316705
60629,grocery,632049399.0,278989590.08347553,353059808.91652447,0.5585952766905874,353059808.91652447
60629,restaurant,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60629,restaurant,632049399.0,281256960.01683295,350792438.98316705,0.5550079464329449,350792438.98316705
60629,books,632049399.0,283527958.99449456,348521440.00550544,0.5514148744653825,348521440.00550544
60630,books,438928156.8,204004888.89115977,234923267.90884024,0.5352203185631682,234923267.90884024
60630,electronics,438928156.8,202024727.28524613,236903429.51475388,0.5397316755477599,236903429.51475388
60630,general,438928156.8,200047419.05825734,238880737.74174267,0.5442365317442827,238880737.74174267
60630,electronics,438928156.8,207972488.3999286,230955668.4000714,0.5261810271727626,230955668.4000714
60630,general,438928156.8,200047419.05825734,238880737.74174267,0.5442365317442827,238880737.74174267
60630,restaurant,438928156.8,196102635.41572624,242825521.38427377,0.5532238422674682,242825521.38427377
60630,general,438928156.8,204004888.89115977,234923267.90884024,0.5352203185631682,234923267.90884024
60630,clothing,438928156.8,202024727.28524613,236903429.51475388,0.5397316755477599,236903429.51475388
60630,general,438928156.8,200047419.05825734,238880737.74174267,0.5442365317442827,238880737.74174267
60630,beauty,438928156.8,207972488.3999286,230955668.4000714,0.5261810271727626,230955668.4000714
60630,general,438928156.8,200047419.05825734,238880737.74174267,0.5442365317442827,238880737.74174267
60630,books,438928156.8,196102635.41572624,242825521.38427377,0.5532238422674682,242825521.38427377
60630,clothing,438928156.8,204004888.89115977,234923267.90884024,0.5352203185631682,234923267.90884024
60630,beauty,438928156.8,202024727.28524613,236903429.51475388,0.5397316755477599,236903429.51475388
60630,electronics,438928156.8,200047419.05825734,238880737.74174267,0.5442365317442827,238880737.74174267
60630,clothing,438928156.8,207972488.3999286,230955668.4000714,0.5261810271727626,230955668.4000714
60630,grocery,438928156.8,200047419.05825734,238880737.74174267,0.5442365317442827,238880737.74174267
60630,furniture,438928156.8,196102635.41572624,242825521.38427377,0.5532238422674682,242825521.38427377
60630,restaurant,438928156.8,204004888.89115977,234923267.90884024,0.5352203185631682,234923267.90884024
60630,grocery,438928156.8,202024727.28524613,236903429.51475388,0.5397316755477599,236903429.51475388
60630,electronics,438928156.8,200047419.05825734,238880737.74174267,0.5442365317442827,238880737.74174267
60630,health,438928156.8,207972488.3999286,230955668.4000714,0.5261810271727626,230955668.4000714
60630,general,438928156.8,200047419.05825734,238880737.74174267,0.5442365317442827,238880737.74174267
60630,restaurant,438928156.8,196102635.41572624,242825521.38427377,0.5532238422674682,242825521.38427377
60630,electronics,438928156.8,204004888.89115977,234923267.90884024,0.5352203185631682,234923267.90884024
60630,clothing,438928156.8,202024727.28524613,236903429.51475388,0.5397316755477599,236903429.51475388
60630,beauty,438928156.8,200047419.05825734,238880737.74174267,0.5442365317442827,238880737.74174267
60630,furniture,438928156.8,207972488.3999286,230955668.4000714,0.5261810271727626,230955668.4000714
60630,health,438928156.8,200047419.05825734,238880737.74174267,0.5442365317442827,238880737.74174267
60630,clothing,438928156.8,196102635.41572624,242825521.38427377,0.5532238422674682,242825521.38427377
60631,restaurant,618010705.8,284989651.3096888,333021054.49031115,0.5388596853823485,333021054.49031115
60631,electronics,618010705.8,279209410.9075015,338801294.89249843,0.5482126631672639,338801294.89249843
60631,beauty,618010705.8,290786850.2572821,327223855.5427179,0.52947926706081,327223855.5427179
60631,general,618010705.8,276326906.31311995,341683799.48688,0.5528768292849856,341683799.48688
60631,books,618010705.8,273450141.8015427,344560563.99845725,0.5575317074037284,344560563.99845725
60631,grocery,618010705.8,287886383.75773984,330124322.0422601,0.5341724972465034,330124322.0422601
60631,furniture,618010705.8,284989651.3096888,333021054.49031115,0.5388596853823485,333021054.49031115
60631,clothing,618010705.8,279209410.9075015,338801294.89249843,0.5482126631672639,338801294.89249843
60631,clothing,618010705.8,290786850.2572821,327223855.5427179,0.52947926706081,327223855.5427179
60631,sports,618010705.8,276326906.31311995,341683799.48688,0.5528768292849856,341683799.48688
60631,electronics,618010705.8,273450141.8015427,344560563.99845725,0.5575317074037284,344560563.99845725
60631,grocery,618010705.8,287886383.75773984,330124322.0422601,0.5341724972465034,330124322.0422601
60631,restaurant,618010705.8,284989651.3096888,333021054.49031115,0.5388596853823485,333021054.49031115
60631,furniture,618010705.8,279209410.9075015,338801294.89249843,0.5482126631672639,338801294.89249843
60631,grocery,618010705.8,290786850.2572821,327223855.5427179,0.52947926706081,327223855.5427179
60631,sports,618010705.8,276326906.31311995,341683799.48688,0.5528768292849856,341683799.48688
60631,restaurant,618010705.8,273450141.8015427,344560563.99845725,0.5575317074037284,344560563.99845725
60631,grocery,618010705.8,287886383.75773984,330124322.0422601,0.5341724972465034,330124322.0422601
60631,beauty,618010705.8,284989651.3096888,333021054.49031115,0.5388596853823485,333021054.49031115
60631,books,618010705.8,279209410.9075015,338801294.89249843,0.5482126631672639,338801294.89249843
60631,health,618010705.8,290786850.2572821,327223855.5427179,0.52947926706081,327223855.5427179
60631,health,618010705.8,276326906.31311995,341683799.48688,0.5528768292849856,341683799.48688
60631,health,618010705.8,273450141.8015427,344560563.99845725,0.5575317074037284,344560563.99845725
60631,books,618010705.8,287886383.75773984,330124322.0422601,0.5341724972465034,330124322.0422601
60631,sports,618010705.8,284989651.3096888,333021054.49031115,0.5388596853823485,333021054.49031115
60631,general,618010705.8,279209410.9075015,338801294.89249843,0.5482126631672639,338801294.89249843
60631,health,618010705.8,290786850.2572821,327223855.5427179,0.52947926706081,327223855.5427179
60631,health,618010705.8,276326906.31311995,341683799.48688,0.5528768292849856,341683799.48688
60631,clothing,618010705.8,273450141.8015427,344560563.99845725,0.5575317074037284,344560563.99845725
60631,books,618010705.8,287886383.75773984,330124322.0422601,0.5341724972465034,330124322.0422601
60631,sports,618010705.8,284989651.3096888,333021054.49031115,0.5388596853823485,333021054.49031115
60631,restaurant,618010705.8,279209410.9075015,338801294.89249843,0.5482126631672639,338801294.89249843
60631,beauty,618010705.8,290786850.2572821,327223855.5427179,0.52947926706081,327223855.5427179
60631,restaurant,618010705.8,276326906.31311995,341683799.48688,0.5528768292849856,341683799.48688
60631,sports,618010705.8,273450141.8015427,344560563.99845725,0.5575317074037284,344560563.99845725
60631,clothing,618010705.8,287886383.75773984,330124322.0422601,0.5341724972465034,330124322.0422601
60632,restaurant,633753520.1999999,291491244.68624884,342262275.5137511,0.5400558176083029,342262275.5137511
60632,restaurant,633753520.1999999,280265305.4300625,353488214.76993746,0.5577692328373713,353488214.76993746
60632,beauty,633753520.1999999,291491244.68624884,342262275.5137511,0.5400558176083029,342262275.5137511
60632,general,633753520.1999999,288677610.7475632,345075909.45243675,0.5444954520229531,345075909.45243675
60632,health,633753520.1999999,305611040.20495206,328142479.99504787,0.5177761851192443,328142479.99504787
60632,sports,633753520.1999999,291491244.68624884,342262275.5137511,0.5400558176083029,342262275.5137511
60632,grocery,633753520.1999999,280265305.4300625,353488214.76993746,0.5577692328373713,353488214.76993746
60632,general,633753520.1999999,291491244.68624884,342262275.5137511,0.5400558176083029,342262275.5137511
60632,general,633753520.1999999,288677610.7475632,345075909.45243675,0.5444954520229531,345075909.45243675
60632,health,633753520.1999999,305611040.20495206,328142479.99504787,0.5177761851192443,328142479.99504787
60632,sports,633753520.1999999,291491244.68624884,342262275.5137511,0.5400558176083029,342262275.5137511
60632,furniture,633753520.1999999,280265305.4300625,353488214.76993746,0.5577692328373713,353488214.76993746
60632,sports,633753520.1999999,291491244.68624884,342262275.5137511,0.5400558176083029,342262275.5137511
60632,general,633753520.1999999,288677610.7475632,345075909.45243675,0.5444954520229531,345075909.45243675
60632,health,633753520.1999999,305611040.20495206,328142479.99504787,0.5177761851192443,328142479.99504787
60632,clothing,633753520.1999999,291491244.68624884,342262275.5137511,0.5400558176083029,342262275.5137511
60632,electronics,633753520.1999999,280265305.4300625,353488214.76993746,0.5577692328373713,353488214.76993746
60632,restaurant,633753520.1999999,291491244.68624884,342262275.5137511,0.5400558176083029,342262275.5137511
60632,sports,633753520.1999999,288677610.7475632,345075909.45243675,0.5444954520229531,345075909.45243675
60632,general,633753520.1999999,305611040.20495206,328142479.99504787,0.5177761851192443,328142479.99504787
60632,restaurant,633753520.1999999,291491244.68624884,342262275.5137511,0.5400558176083029,342262275.5137511
60632,furniture,633753520.1999999,280265305.4300625,353488214.76993746,0.5577692328373713,353488214.76993746
60632,sports,633753520.1999999,291491244.68624884,342262275.5137511,0.5400558176083029,342262275.5137511
60632,electronics,633753520.1999999,288677610.7475632,345075909.45243675,0.5444954520229531,345075909.45243675
60632,books,633753520.1999999,305611040.20495206,328142479.99504787,0.5177761851192443,328142479.99504787
60633,restaurant,146874423.0,67307703.73327829,79566719.26672171,0.541732982785721,79566719.26672171
60633,restaurant,146874423.0,68062002.67914633,78812420.32085367,0.5365973102127772,78812420.32085367
60633,restaurant,146874423.0,65803163.37640204,81071259.62359795,0.5519767020538215,81071259.62359795
60633,electronics,146874423.0,65803163.37640204,81071259.62359795,0.5519767020538215,81071259.62359795
60633,electronics,146874423.0,66554704.9484431,80319718.0515569,0.5468598031636652,80319718.0515569
60633,furniture,146874423.0,68062002.67914633,78812420.32085367,0.5365973102127772,78812420.32085367
60633,restaurant,146874423.0,67307703.73327829,79566719.26672171,0.541732982785721,79566719.26672171
60633,restaurant,146874423.0,68062002.67914633,78812420.32085367,0.5365973102127772,78812420.32085367
60633,general,146874423.0,65803163.37640204,81071259.62359795,0.5519767020538215,81071259.62359795
60633,restaurant,146874423.0,65803163.37640204,81071259.62359795,0.5519767020538215,81071259.62359795
60633,health,146874423.0,66554704.9484431,80319718.0515569,0.5468598031636652,80319718.0515569
60633,restaurant,146874423.0,68062002.67914633,78812420.32085367,0.5365973102127772,78812420.32085367
60633,general,146874423.0,67307703.73327829,79566719.26672171,0.541732982785721,79566719.26672171
60633,grocery,146874423.0,68062002.67914633,78812420.32085367,0.5365973102127772,78812420.32085367
60633,grocery,146874423.0,65803163.37640204,81071259.62359795,0.5519767020538215,81071259.62359795
60633,furniture,146874423.0,65803163.37640204,81071259.62359795,0.5519767020538215,81071259.62359795
